,Node,LCC
1378,15786,0.4166666666666667
1379,6297,0.4166666666666667
1380,13,0.4166666666666667
1381,15793,0.4166666666666667
1382,15785,0.4166666666666667
1383,5033,0.4166666666666667
1384,2831,0.4166666666666667
1385,7716,0.4166666666666667
1386,6330,0.4166666666666667
1387,2865,0.4166666666666667
1388,3007,0.4166666666666667
1389,1812,0.4166666666666667
1390,6365,0.4166666666666667
1391,5058,0.4166666666666667
1392,5038,0.4166666666666667
1393,6643,0.4166666666666667
1394,4612,0.4166666666666667
1395,2754,0.4107142857142857
1396,12504,0.4107142857142857
1397,2464,0.4107142857142857
1398,2670,0.40476190476190477
1399,2488,0.4027777777777778
1400,6159,0.4
1401,15370,0.4
1402,68,0.4
1403,1113,0.4
1404,8942,0.4
1405,2501,0.39285714285714285
1406,801,0.3901098901098901
1407,2462,0.38636363636363635
1408,1083,0.38095238095238093
1409,3208,0.38095238095238093
1410,2696,0.375
1411,2624,0.375
1412,10943,0.36666666666666664
1413,1131,0.36666666666666664
1414,1101,0.36666666666666664
1415,5471,0.36363636363636365
1416,10941,0.3611111111111111
1417,152,0.36046511627906974
1418,3262,0.35714285714285715
1419,3175,0.35714285714285715
1420,12569,0.35714285714285715
1421,6153,0.35
1422,1311,0.35
1423,3188,0.35
1424,3249,0.35
1425,3005,0.35
1426,2493,0.34615384615384615
1427,2636,0.34615384615384615
1428,7725,0.33959899749373434
1429,5419,0.3392857142857143
1430,11289,0.3333333333333333
1431,6580,0.3333333333333333
1432,17661,0.3333333333333333
1433,11285,0.3333333333333333
1434,17663,0.3333333333333333
1435,6590,0.3333333333333333
1436,7237,0.3333333333333333
1437,13780,0.3333333333333333
1438,5449,0.3333333333333333
1439,3725,0.3333333333333333
1440,15007,0.3333333333333333
1441,10361,0.3333333333333333
1442,11657,0.3333333333333333
1443,15034,0.3333333333333333
1444,5574,0.3333333333333333
1445,2262,0.3333333333333333
1446,17627,0.3333333333333333
1447,15035,0.3333333333333333
1448,12778,0.3333333333333333
1449,5534,0.3333333333333333
1450,5601,0.3333333333333333
1451,5609,0.3333333333333333
1452,12789,0.3333333333333333
1453,15058,0.3333333333333333
1454,11274,0.3333333333333333
1455,43,0.3333333333333333
1456,1563,0.3333333333333333
1457,3681,0.3333333333333333
1458,5629,0.3333333333333333
1459,15030,0.3333333333333333
1460,10358,0.3333333333333333
1461,2567,0.3333333333333333
1462,2233,0.3333333333333333
1463,2574,0.3333333333333333
1464,13700,0.3333333333333333
1465,2259,0.3333333333333333
1466,13922,0.3333333333333333
1467,7849,0.3333333333333333
1468,3391,0.3333333333333333
1469,10745,0.3333333333333333
1470,2740,0.3333333333333333
1471,13066,0.3333333333333333
1472,11356,0.3333333333333333
1473,6152,0.3333333333333333
1474,12939,0.3333333333333333
1475,2682,0.3333333333333333
1476,2683,0.3333333333333333
1477,11362,0.3333333333333333
1478,12936,0.3333333333333333
1479,2737,0.3333333333333333
1480,6660,0.3333333333333333
1481,12463,0.3333333333333333
1482,382,0.3333333333333333
1483,384,0.3333333333333333
1484,12474,0.3333333333333333
1485,2023,0.3333333333333333
1486,12925,0.3333333333333333
1487,10956,0.3333333333333333
1488,396,0.3333333333333333
1489,397,0.3333333333333333
1490,2057,0.3333333333333333
1491,14530,0.3333333333333333
1492,6222,0.3333333333333333
1493,398,0.3333333333333333
1494,12629,0.3333333333333333
1495,22048,0.3333333333333333
1496,2714,0.3333333333333333
1497,2867,0.3333333333333333
1498,159,0.3333333333333333
1499,153,0.3333333333333333
1500,10672,0.3333333333333333
1501,11309,0.3333333333333333
1502,18984,0.3333333333333333
1503,7389,0.3333333333333333
1504,7431,0.3333333333333333
1505,1660,0.3333333333333333
1506,1662,0.3333333333333333
1507,336,0.3333333333333333
1508,5813,0.3333333333333333
1509,7468,0.3333333333333333
1510,12359,0.3333333333333333
1511,7474,0.3333333333333333
1512,5871,0.3333333333333333
1513,10600,0.3333333333333333
1514,12828,0.3333333333333333
1515,15790,0.3333333333333333
1516,6096,0.3333333333333333
1517,6638,0.3333333333333333
1518,7545,0.3333333333333333
1519,2621,0.3333333333333333
1520,12503,0.3333333333333333
1521,16780,0.3333333333333333
1522,564,0.3333333333333333
1523,7571,0.3333333333333333
1524,6027,0.3333333333333333
1525,21968,0.3333333333333333
1526,8273,0.3333333333333333
1527,1732,0.3333333333333333
1528,546,0.3333333333333333
1529,1738,0.3333333333333333
1530,6125,0.3333333333333333
1531,15791,0.3333333333333333
1532,1319,0.3333333333333333
1533,15280,0.3333333333333333
1534,5047,0.3333333333333333
1535,9766,0.3333333333333333
1536,1183,0.3333333333333333
1537,1187,0.3333333333333333
1538,1312,0.3333333333333333
1539,9789,0.3333333333333333
1540,1310,0.3333333333333333
1541,15264,0.3333333333333333
1542,8844,0.3333333333333333
1543,12151,0.3333333333333333
1544,4325,0.3333333333333333
1545,19594,0.3333333333333333
1546,15797,0.3333333333333333
1547,15767,0.3333333333333333
1548,5380,0.3333333333333333
1549,4910,0.3333333333333333
1550,9673,0.3333333333333333
1551,15795,0.3333333333333333
1552,1121,0.3333333333333333
1553,4189,0.3333333333333333
1554,19592,0.3333333333333333
1555,9111,0.3333333333333333
1556,15798,0.3333333333333333
1557,8875,0.3333333333333333
1558,1316,0.3333333333333333
1559,5320,0.3333333333333333
1560,11901,0.3333333333333333
1561,3972,0.3333333333333333
1562,13617,0.3333333333333333
1563,15251,0.3333333333333333
1564,8947,0.3333333333333333
1565,4288,0.3333333333333333
1566,8943,0.3333333333333333
1567,8941,0.3333333333333333
1568,15244,0.3333333333333333
1569,3923,0.3333333333333333
1570,5283,0.3333333333333333
1571,3910,0.3333333333333333
1572,1175,0.3333333333333333
1573,15805,0.3333333333333333
1574,9072,0.3333333333333333
1575,15483,0.3333333333333333
1576,3839,0.3333333333333333
1577,1110,0.3333333333333333
1578,8887,0.3333333333333333
1579,3837,0.3333333333333333
1580,4842,0.3333333333333333
1581,15766,0.3333333333333333
1582,4278,0.3333333333333333
1583,9160,0.3333333333333333
1584,5430,0.3333333333333333
1585,15818,0.3333333333333333
1586,3740,0.3333333333333333
1587,4451,0.3333333333333333
1588,15810,0.3333333333333333
1589,9169,0.3333333333333333
1590,15764,0.3333333333333333
1591,15816,0.3333333333333333
1592,5074,0.3333333333333333
1593,15092,0.3333333333333333
1594,9820,0.3333333333333333
1595,15775,0.3333333333333333
1596,15780,0.3333333333333333
1597,15815,0.3333333333333333
1598,15783,0.3333333333333333
1599,13676,0.3333333333333333
1600,16298,0.3333333333333333
1601,1125,0.3333333333333333
1602,15787,0.3333333333333333
1603,1205,0.3333333333333333
1604,4913,0.3333333333333333
1605,4392,0.3333333333333333
1606,4914,0.3333333333333333
1607,4960,0.3333333333333333
1608,5436,0.3333333333333333
1609,2704,0.32727272727272727
1610,2763,0.3241758241758242
1611,6124,0.32142857142857145
1612,2651,0.3092105263157895
1613,7715,0.3042895442359249
1614,6167,0.3
1615,16130,0.3
1616,1834,0.3
1617,8,0.3
1618,2827,0.3
1619,2823,0.3
1620,1235,0.3
1621,5573,0.3
1622,1117,0.3
1623,1827,0.3
1624,75,0.29775280898876405
1625,2762,0.29545454545454547
1626,2503,0.2916666666666667
1627,3259,0.2916666666666667
1628,4549,0.2891566265060241
1629,1389,0.2857142857142857
1630,1965,0.2857142857142857
1631,12102,0.2857142857142857
1632,540,0.2777777777777778
1633,14897,0.26666666666666666
1634,2633,0.26666666666666666
1635,20,0.26666666666666666
1636,7,0.26666666666666666
1637,4277,0.26515151515151514
1638,817,0.2631578947368421
1639,12118,0.2619047619047619
1640,1116,0.2619047619047619
1641,1715,0.2619047619047619
1642,14538,0.2571428571428571
1643,2508,0.25555555555555554
1644,4622,0.2543859649122807
1645,8839,0.25274725274725274
1646,12372,0.25
1647,1128,0.25
1648,6163,0.25
1649,13833,0.25
1650,7075,0.25
1651,572,0.25
1652,15813,0.25
1653,1120,0.25
1654,1829,0.25
1655,3254,0.25
1656,4812,0.25
1657,7357,0.25
1658,6173,0.25
1659,3980,0.25
1660,6146,0.25
1661,6137,0.25
1662,579,0.25
1663,11345,0.25
1664,9780,0.25
1665,9767,0.25
1666,3165,0.25
1667,544,0.25
1668,7611,0.25
1669,12081,0.25
1670,1821,0.25
1671,3222,0.25
1672,958,0.25
1673,2836,0.25
1674,15070,0.25
1675,12153,0.25
1676,7880,0.25
1677,5397,0.25
1678,21969,0.25
1679,15082,0.25
1680,273,0.25
1681,1986,0.25
1682,15051,0.25
1683,5626,0.25
1684,1194,0.25
1685,15049,0.25
1686,9679,0.25
1687,715,0.25
1688,5566,0.25
1689,15031,0.25
1690,15033,0.25
1691,15772,0.25
1692,2871,0.25
1693,13924,0.25
1694,9714,0.25
1695,12157,0.25
1696,1844,0.25
1697,12612,0.25
1698,12154,0.25
1699,14486,0.25
1700,7732,0.25
1701,3856,0.25
1702,11785,0.25
1703,12930,0.25
1704,6286,0.25
1705,2221,0.25
1706,10359,0.25
1707,12937,0.25
1708,543,0.24444444444444444
1709,16981,0.24074074074074073
1710,15368,0.24025974025974026
1711,535,0.2388888888888889
1712,1283,0.23809523809523808
1713,5488,0.23636363636363636
1714,834,0.23529411764705882
1715,2467,0.23484848484848486
1716,4283,0.23333333333333334
1717,2461,0.23333333333333334
1718,942,0.23333333333333334
1719,545,0.23333333333333334
1720,8180,0.23333333333333334
1721,1093,0.23333333333333334
1722,15389,0.23333333333333334
1723,1139,0.23333333333333334
1724,547,0.23333333333333334
1725,12575,0.23333333333333334
1726,944,0.23333333333333334
1727,5572,0.23333333333333334
1728,1087,0.23214285714285715
1729,575,0.22435897435897437
1730,2480,0.2196969696969697
1731,1405,0.21818181818181817
1732,1400,0.21428571428571427
1733,1401,0.21428571428571427
1734,4281,0.21428571428571427
1735,2054,0.21428571428571427
1736,1078,0.21428571428571427
1737,2479,0.21323529411764705
1738,1287,0.2111111111111111
1739,1140,0.2111111111111111
1740,1085,0.2111111111111111
1741,7726,0.21005917159763313
1742,7724,0.20952380952380953
1743,1393,0.20512820512820512
1744,1406,0.2032967032967033
1745,12077,0.2
1746,136,0.2
1747,9543,0.2
1748,9552,0.2
1749,9688,0.2
1750,333,0.2
1751,12167,0.2
1752,2820,0.2
1753,5065,0.2
1754,137,0.2
1755,5439,0.2
1756,5567,0.2
1757,18939,0.2
1758,8833,0.2
1759,11,0.2
1760,5425,0.2
1761,26,0.2
1762,3224,0.2
1763,1088,0.2
1764,5610,0.2
1765,14,0.2
1766,569,0.2
1767,2190,0.2
1768,8952,0.2
1769,2513,0.2
1770,67,0.2
1771,1297,0.19696969696969696
1772,1090,0.19642857142857142
1773,1802,0.19090909090909092
1774,581,0.19047619047619047
1775,919,0.19047619047619047
1776,7988,0.19047619047619047
1777,3206,0.19047619047619047
1778,10975,0.18995633187772926
1779,1394,0.1875
1780,538,0.1858974358974359
1781,537,0.1858974358974359
1782,1245,0.18055555555555555
1783,38,0.1797752808988764
1784,6871,0.17857142857142858
1785,2486,0.17857142857142858
1786,19,0.17857142857142858
1787,6984,0.17796610169491525
1788,4531,0.17467248908296942
1789,4389,0.17307692307692307
1790,9076,0.17287234042553193
1791,1293,0.17038539553752535
1792,13233,0.16666666666666666
1793,11676,0.16666666666666666
1794,13232,0.16666666666666666
1795,10919,0.16666666666666666
1796,6324,0.16666666666666666
1797,5030,0.16666666666666666
1798,5438,0.16666666666666666
1799,4353,0.16666666666666666
1800,5569,0.16666666666666666
1801,29,0.16666666666666666
1802,5580,0.16666666666666666
1803,6302,0.16666666666666666
1804,2576,0.16666666666666666
1805,16258,0.16666666666666666
1806,12507,0.16666666666666666
1807,6290,0.16666666666666666
1808,2573,0.16666666666666666
1809,5366,0.16666666666666666
1810,13928,0.16666666666666666
1811,7751,0.16666666666666666
1812,2859,0.16666666666666666
1813,6306,0.16666666666666666
1814,927,0.16666666666666666
1815,2855,0.16666666666666666
1816,4328,0.16666666666666666
1817,2048,0.16666666666666666
1818,17288,0.16666666666666666
1819,13237,0.16666666666666666
1820,7777,0.16666666666666666
1821,16411,0.16666666666666666
1822,6318,0.16666666666666666
1823,6320,0.16666666666666666
1824,3643,0.16666666666666666
1825,7806,0.16666666666666666
1826,4371,0.16666666666666666
1827,7798,0.16666666666666666
1828,15776,0.16666666666666666
1829,15777,0.16666666666666666
1830,6456,0.16666666666666666
1831,1967,0.16666666666666666
1832,11213,0.16666666666666666
1833,6478,0.16666666666666666
1834,4446,0.16666666666666666
1835,6483,0.16666666666666666
1836,1974,0.16666666666666666
1837,6491,0.16666666666666666
1838,2298,0.16666666666666666
1839,967,0.16666666666666666
1840,334,0.16666666666666666
1841,5,0.16666666666666666
1842,6493,0.16666666666666666
1843,6512,0.16666666666666666
1844,17689,0.16666666666666666
1845,9197,0.16666666666666666
1846,2,0.16666666666666666
1847,15605,0.16666666666666666
1848,5443,0.16666666666666666
1849,9579,0.16666666666666666
1850,15085,0.16666666666666666
1851,5401,0.16666666666666666
1852,15634,0.16666666666666666
1853,5490,0.16666666666666666
1854,9637,0.16666666666666666
1855,15044,0.16666666666666666
1856,371,0.16666666666666666
1857,1280,0.16666666666666666
1858,369,0.16666666666666666
1859,5656,0.16666666666666666
1860,15557,0.16666666666666666
1861,15053,0.16666666666666666
1862,15774,0.16666666666666666
1863,7822,0.16666666666666666
1864,7998,0.16666666666666666
1865,15054,0.16666666666666666
1866,1213,0.16666666666666666
1867,1207,0.16666666666666666
1868,13671,0.16666666666666666
1869,3673,0.16666666666666666
1870,17220,0.16666666666666666
1871,940,0.16666666666666666
1872,5398,0.16666666666666666
1873,15599,0.16666666666666666
1874,6446,0.16666666666666666
1875,6447,0.16666666666666666
1876,2475,0.16666666666666666
1877,9535,0.16666666666666666
1878,6065,0.16666666666666666
1879,1314,0.16666666666666666
1880,1811,0.16666666666666666
1881,3196,0.16666666666666666
1882,7051,0.16666666666666666
1883,3199,0.16666666666666666
1884,4192,0.16666666666666666
1885,567,0.16666666666666666
1886,3205,0.16666666666666666
1887,15807,0.16666666666666666
1888,3210,0.16666666666666666
1889,12078,0.16666666666666666
1890,7606,0.16666666666666666
1891,9885,0.16666666666666666
1892,3216,0.16666666666666666
1893,1163,0.16666666666666666
1894,2897,0.16666666666666666
1895,7462,0.16666666666666666
1896,1166,0.16666666666666666
1897,4835,0.16666666666666666
1898,5042,0.16666666666666666
1899,1111,0.16666666666666666
1900,7424,0.16666666666666666
1901,6026,0.16666666666666666
1902,15391,0.16666666666666666
1903,3979,0.16666666666666666
1904,1741,0.16666666666666666
1905,529,0.16666666666666666
1906,8255,0.16666666666666666
1907,6060,0.16666666666666666
1908,4640,0.16666666666666666
1909,15762,0.16666666666666666
1910,3168,0.16666666666666666
1911,3167,0.16666666666666666
1912,8239,0.16666666666666666
1913,146,0.16666666666666666
1914,14372,0.16666666666666666
1915,3191,0.16666666666666666
1916,1740,0.16666666666666666
1917,155,0.16666666666666666
1918,156,0.16666666666666666
1919,15817,0.16666666666666666
1920,1728,0.16666666666666666
1921,10739,0.16666666666666666
1922,6139,0.16666666666666666
1923,5068,0.16666666666666666
1924,7578,0.16666666666666666
1925,592,0.16666666666666666
1926,1180,0.16666666666666666
1927,14553,0.16666666666666666
1928,437,0.16666666666666666
1929,13910,0.16666666666666666
1930,13544,0.16666666666666666
1931,18567,0.16666666666666666
1932,12876,0.16666666666666666
1933,15768,0.16666666666666666
1934,5712,0.16666666666666666
1935,6838,0.16666666666666666
1936,1320,0.16666666666666666
1937,2588,0.16666666666666666
1938,6279,0.16666666666666666
1939,3838,0.16666666666666666
1940,2579,0.16666666666666666
1941,8876,0.16666666666666666
1942,11276,0.16666666666666666
1943,1179,0.16666666666666666
1944,1871,0.16666666666666666
1945,1481,0.16666666666666666
1946,5343,0.16666666666666666
1947,13855,0.16666666666666666
1948,16934,0.16666666666666666
1949,2922,0.16666666666666666
1950,9246,0.16666666666666666
1951,13793,0.16666666666666666
1952,4280,0.16666666666666666
1953,15803,0.16666666666666666
1954,7327,0.16666666666666666
1955,7317,0.16666666666666666
1956,186,0.16666666666666666
1957,2091,0.16666666666666666
1958,8944,0.16666666666666666
1959,18958,0.16666666666666666
1960,1097,0.16666666666666666
1961,8479,0.16666666666666666
1962,15494,0.16666666666666666
1963,803,0.1642920747996438
1964,2134,0.16071428571428573
1965,1096,0.16071428571428573
1966,1138,0.16071428571428573
1967,1122,0.16071428571428573
1968,1089,0.16071428571428573
1969,1079,0.16071428571428573
1970,5034,0.1590909090909091
1971,2505,0.15841161400512382
1972,1404,0.15833333333333333
1973,541,0.15833333333333333
1974,1129,0.15555555555555556
1975,1134,0.15454545454545454
1976,1135,0.15454545454545454
1977,1403,0.15384615384615385
1978,3015,0.15182186234817813
1979,6440,0.15151515151515152
1980,2147,0.15
1981,1170,0.15
1982,2326,0.15
1983,2578,0.15
1984,4930,0.15
1985,4943,0.15
1986,1112,0.15
1987,228,0.15
1988,2127,0.15
1989,187,0.15
1990,7579,0.15
1991,12928,0.15
1992,78,0.15
1993,1115,0.15
1994,3226,0.15
1995,15047,0.15
1996,15060,0.15
1997,15097,0.15
1998,358,0.15
1999,6316,0.15
2000,1382,0.15
2001,2862,0.15
2002,587,0.15
2003,11372,0.14814814814814814
2004,1107,0.14814814814814814
2005,148,0.14692982456140352
2006,143,0.14545454545454545
2007,1099,0.14444444444444443
2008,1081,0.14444444444444443
2009,229,0.14285714285714285
2010,5410,0.14285714285714285
2011,12080,0.14285714285714285
2012,1638,0.14285714285714285
2013,11278,0.14285714285714285
2014,4959,0.14285714285714285
2015,4,0.14285714285714285
2016,5623,0.14285714285714285
2017,850,0.14157014157014158
2018,1114,0.14102564102564102
2019,1136,0.1388888888888889
2020,4905,0.1388888888888889
2021,17,0.13819875776397517
2022,2504,0.1380952380952381
2023,6698,0.13636363636363635
2024,1324,0.13636363636363635
2025,2506,0.13602941176470587
2026,12500,0.13544940289126337
2027,14483,0.13431876606683804
2028,1092,0.13395225464190982
2029,2568,0.13333333333333333
2030,2586,0.13333333333333333
2031,12025,0.13333333333333333
2032,12026,0.13333333333333333
2033,5581,0.13333333333333333
2034,1127,0.13333333333333333
2035,1272,0.13186813186813187
2036,2487,0.13035714285714287
2037,2558,0.12987012987012986
2038,13857,0.12987012987012986
2039,811,0.12927756653992395
2040,66,0.12727272727272726
2041,1126,0.125
2042,28,0.125
2043,2161,0.125
2044,16,0.125
2045,878,0.125
2046,858,0.124
2047,2653,0.12399193548387097
2048,62,0.12255965292841649
2049,64,0.12179487179487179
2050,6763,0.12087912087912088
2051,3201,0.11952191235059761
2052,13177,0.11904761904761904
2053,6,0.11904761904761904
2054,2126,0.11904761904761904
2055,5039,0.11818181818181818
2056,2669,0.11685214626391097
2057,2500,0.11614884393063583
2058,77,0.11363636363636363
2059,539,0.1111111111111111
2060,73,0.10989010989010989
2061,30,0.10952380952380952
2062,549,0.10952380952380952
2063,1257,0.10726351351351351
2064,1076,0.10714285714285714
2065,1098,0.10714285714285714
2066,2589,0.10714285714285714
2067,2489,0.10714285714285714
2068,2569,0.10714285714285714
2069,5484,0.10714285714285714
2070,5239,0.10606060606060606
2071,9061,0.105
2072,14542,0.10355029585798817
2073,15,0.10323383084577115
2074,1109,0.10079575596816977
2075,1325,0.1007905138339921
2076,1315,0.1
2077,5577,0.1
2078,970,0.1
2079,2128,0.1
2080,1267,0.1
2081,3672,0.1
2082,2590,0.1
2083,3682,0.1
2084,355,0.1
2085,3881,0.1
2086,6169,0.1
2087,6546,0.1
2088,1726,0.1
2089,10411,0.1
2090,7315,0.1
2091,3908,0.1
2092,1072,0.1
2093,18419,0.1
2094,3239,0.1
2095,4113,0.1
2096,6067,0.1
2097,577,0.1
2098,8829,0.1
2099,2047,0.1
2100,12289,0.1
2101,9930,0.1
2102,135,0.1
2103,5417,0.1
2104,9677,0.1
2105,710,0.1
2106,2575,0.1
2107,3092,0.1
2108,11275,0.1
2109,512,0.1
2110,2801,0.09962049335863378
2111,4816,0.09926470588235294
2112,863,0.09899888765294772
2113,14482,0.09824231010671688
2114,1385,0.09803921568627451
2115,3791,0.09782608695652174
2116,6174,0.09722222222222222
2117,5383,0.09722222222222222
2118,2473,0.09722222222222222
2119,1528,0.09649122807017543
2120,9996,0.09615384615384616
2121,74,0.09526022304832714
2122,1007,0.09523809523809523
2123,2194,0.09523809523809523
2124,1522,0.09523809523809523
2125,1305,0.09523809523809523
2126,4433,0.09523809523809523
2127,11659,0.09523809523809523
2128,8872,0.09523809523809523
2129,36,0.09262166405023547
2130,2511,0.09259259259259259
2131,4627,0.09111111111111111
2132,2866,0.09090909090909091
2133,6686,0.09090909090909091
2134,6181,0.09057971014492754
2135,7718,0.08987915407854985
2136,1080,0.0898716119828816
2137,3699,0.08955223880597014
2138,1661,0.08928571428571429
2139,10,0.08928571428571429
2140,7740,0.08928571428571429
2141,551,0.08888888888888889
2142,13558,0.08874458874458875
2143,47,0.08823529411764706
2144,807,0.08733280881195908
2145,843,0.08704592186429061
2146,2635,0.08540278619018776
2147,9077,0.08403361344537816
2148,2049,0.08355437665782493
2149,8851,0.08333333333333333
2150,79,0.08333333333333333
2151,8889,0.08333333333333333
2152,15056,0.08333333333333333
2153,5393,0.08333333333333333
2154,11586,0.08333333333333333
2155,5846,0.08333333333333333
2156,10133,0.08333333333333333
2157,1421,0.08333333333333333
2158,3750,0.08333333333333333
2159,15069,0.08333333333333333
2160,2466,0.08333333333333333
2161,5391,0.08333333333333333
2162,1073,0.08333333333333333
2163,3676,0.08333333333333333
2164,1994,0.08333333333333333
2165,1922,0.08333333333333333
2166,2120,0.08333333333333333
2167,504,0.08333333333333333
2168,9755,0.08333333333333333
2169,13923,0.08333333333333333
2170,4308,0.08333333333333333
2171,500,0.08333333333333333
2172,1878,0.08333333333333333
2173,1869,0.08333333333333333
2174,3096,0.08333333333333333
2175,7770,0.08333333333333333
2176,4304,0.08333333333333333
2177,4302,0.08333333333333333
2178,5067,0.08333333333333333
2179,449,0.08333333333333333
2180,13042,0.08333333333333333
2181,1159,0.08333333333333333
2182,890,0.08333333333333333
2183,1301,0.08333333333333333
2184,1892,0.08333333333333333
2185,10952,0.08333333333333333
2186,12927,0.08333333333333333
2187,1236,0.08333333333333333
2188,1252,0.08333333333333333
2189,1964,0.08333333333333333
2190,9571,0.08333333333333333
2191,1262,0.08333333333333333
2192,1958,0.08333333333333333
2193,1935,0.08333333333333333
2194,15480,0.08333333333333333
2195,1201,0.08333333333333333
2196,9652,0.08333333333333333
2197,12501,0.0829059829059829
2198,10734,0.08285714285714285
2199,7882,0.0825242718446602
2200,14410,0.08181818181818182
2201,5005,0.08181818181818182
2202,34,0.08019323671497584
2203,981,0.07789855072463768
2204,16042,0.07777777777777778
2205,6676,0.0771889400921659
2206,791,0.07685098406747891
2207,71,0.0761904761904762
2208,10356,0.07591876208897486
2209,5384,0.07575757575757576
2210,3677,0.07575757575757576
2211,23,0.0753045404208195
2212,14946,0.07446808510638298
2213,6861,0.07407407407407407
2214,12148,0.07347972972972973
2215,2072,0.07327586206896551
2216,11567,0.07142857142857142
2217,11549,0.07142857142857142
2218,2138,0.07142857142857142
2219,20754,0.07142857142857142
2220,160,0.07120743034055728
2221,35,0.07114624505928854
2222,18,0.07037037037037037
2223,8853,0.07017543859649122
