,betweenness_centrality,vertex
1260,0.000440633,16591
1261,0.000438714,452
1262,0.000438347,5868
1263,0.000436494,5980
1264,0.000436494,5981
1265,0.000436033,8258
1266,0.000435148,14030
1267,0.000433375,13672
1268,0.000432952,2764
1269,0.000432806,687
1270,0.000429742,993
1271,0.00042963,6322
1272,0.000429558,21933
1273,0.000428588,7759
1274,0.000427008,67
1275,0.000426758,14421
1276,0.000426532,12084
1277,0.000426495,8274
1278,0.000425469,13815
1279,0.000425237,1316
1280,0.000424913,11875
1281,0.000422086,3090
1282,0.000421696,5284
1283,0.000421696,5321
1284,0.000421195,6736
1285,0.000419899,5287
1286,0.000419899,5329
1287,0.000419535,6985
1288,0.000418622,17388
1289,0.000418561,5786
1290,0.000418086,6112
1291,0.000418023,19757
1292,0.000417602,14543
1293,0.000416947,1013
1294,0.000416916,3538
1295,0.000416901,13178
1296,0.000416734,12021
1297,0.000416153,6796
1298,0.000415721,16028
1299,0.000413256,2007
1300,0.000412212,15773
1301,0.000412212,15814
1302,0.000412016,3048
1303,0.000411211,7425
1304,0.000411087,437
1305,0.000409871,6682
1306,0.000409627,3392
1307,0.000408877,12169
1308,0.000408877,12171
1309,0.00040869,17762
1310,0.00040869,20430
1311,0.00040869,2028
1312,0.000408653,487
1313,0.000408627,3880
1314,0.000408289,11392
1315,0.000408289,11411
1316,0.00040798,226
1317,0.000407735,4259
1318,0.000406837,423
1319,0.000405474,14618
1320,0.000405032,11764
1321,0.000404007,13043
1322,0.000403531,21674
1323,0.000403454,6615
1324,0.000402826,1803
1325,0.000402689,12933
1326,0.000400967,1071
1327,0.000400568,16372
1328,0.000400539,11625
1329,0.000398834,7580
1330,0.000398121,6639
1331,0.00039798,691
1332,0.000397327,20500
1333,0.000396309,450
1334,0.000395584,21749
1335,0.00039453,12931
1336,0.000393438,17131
1337,0.000392624,1927
1338,0.000391561,4633
1339,0.000389713,7799
1340,0.000388624,4067
1341,0.000388624,4093
1342,0.000388624,4018
1343,0.000388624,4028
1344,0.000388624,3987
1345,0.000388595,15192
1346,0.000387317,5252
1347,0.000386623,5814
1348,0.00038564,11858
1349,0.000384215,5063
1350,0.000384029,39
1351,0.000383708,13917
1352,0.000382463,10761
1353,0.000381289,2481
1354,0.000378598,6060
1355,0.000378528,1202
1356,0.000377766,14415
1357,0.000375937,7840
1358,0.000375931,230
1359,0.000375897,21239
1360,0.000375287,19751
1361,0.000375287,19714
1362,0.000374567,65
1363,0.000374136,13655
1364,0.000372869,19904
1365,0.000372348,6699
1366,0.000372141,1289
1367,0.000371315,2073
1368,0.000370758,1205
1369,0.000370658,14539
1370,0.000369507,1245
1371,0.000368917,287
1372,0.00036816,19789
1373,0.00036798,1872
1374,0.000367819,6862
1375,0.000367705,8097
1376,0.000367705,8109
1377,0.000367312,13285
1378,0.000366947,2570
1379,0.000366932,7414
1380,0.000365929,520
1381,0.000363673,7915
1382,0.000363479,1893
1383,0.000363205,2234
1384,0.000363017,2612
1385,0.000362954,11537
1386,0.000360061,15371
1387,0.00035961,15808
1388,0.00035961,15763
1389,0.00035961,15769
1390,0.00035961,15804
1391,0.00035961,15778
1392,0.00035961,15775
1393,0.00035961,15818
1394,0.000358752,857
1395,0.000358679,9611
1396,0.000357726,1250
1397,0.000356003,3093
1398,0.000355463,558
1399,0.000355425,5885
1400,0.000354216,2260
1401,0.0003517,11804
1402,0.000350487,1401
1403,0.000350487,1402
1404,0.000350296,740
1405,0.000350079,5654
1406,0.000349257,4427
1407,0.000349257,4381
1408,0.000349257,4438
1409,0.000348809,1253
1410,0.000345331,21233
1411,0.000345331,21215
1412,0.000343866,1244
1413,0.00034216,17221
1414,0.000341871,1390
1415,0.000341365,896
1416,0.000341296,81
1417,0.000339445,10020
1418,0.000339259,5583
1419,0.000338886,1415
1420,0.00033872,6366
1421,0.000337929,6161
1422,0.000336183,4278
1423,0.000335858,15006
1424,0.000335696,334
1425,0.00033426,1879
1426,0.000333483,14209
1427,0.000333099,12927
1428,0.000332909,9898
1429,0.000332309,11693
1430,0.000331522,9131
1431,0.00033055,1975
1432,0.000329931,7267
1433,0.000329887,1936
1434,0.00032975,5117
1435,0.000328986,7076
1436,0.000328467,485
1437,0.000326961,10149
1438,0.000326959,17599
1439,0.000326959,13363
1440,0.000326959,1530
1441,0.000326937,12133
1442,0.000326937,4476
1443,0.000326719,2190
1444,0.000326559,4326
1445,0.00032645,4885
1446,0.000326134,5356
1447,0.000326133,9861
1448,0.000326108,7491
1449,0.000326038,6253
1450,0.000325858,11547
1451,0.00032527,7725
1452,0.000323634,21190
1453,0.000322321,3095
1454,0.000322255,4390
1455,0.00032153,17664
1456,0.00032153,17662
1457,0.000320613,5592
1458,0.000319084,4697
1459,0.000319066,1098
1460,0.00031753,21238
1461,0.000315982,9680
1462,0.000314668,10845
1463,0.000314026,10412
1464,0.000312814,13611
1465,0.000312711,12936
1466,0.000312281,18503
1467,0.000311107,17861
1468,0.000311089,4694
1469,0.000310944,9531
1470,0.000310848,9821
1471,0.000309876,2148
1472,0.000309821,17657
1473,0.000309225,894
1474,0.000309052,1091
1475,0.000308564,5659
1476,0.000308412,6031
1477,0.000308333,17944
1478,0.000308258,13426
1479,0.000305922,7384
1480,0.000305673,2494
1481,0.000305608,1926
1482,0.000305151,31
1483,0.000305062,16790
1484,0.000304997,19800
1485,0.000304576,5807
1486,0.000303696,10976
1487,0.000302119,4587
1488,0.000301812,16527
1489,0.000301361,4690
1490,0.000301257,6747
1491,0.000300189,4810
1492,0.000299775,1032
1493,0.000299612,9062
1494,0.000299581,188
1495,0.000299405,13002
1496,0.000299217,1408
1497,0.000299001,3217
1498,0.000298224,1921
1499,0.000296988,14881
1500,0.000295944,1240
1501,0.000295686,1391
1502,0.0002949,10942
1503,0.000294869,19921
1504,0.000294558,9756
1505,0.000294449,12291
1506,0.000294449,12303
1507,0.000293165,1876
1508,0.000293025,5843
1509,0.000291326,9186
1510,0.000290384,2802
1511,0.000290274,10954
1512,0.000289758,5107
1513,0.000289758,5094
1514,0.000289276,7560
1515,0.000288191,700
1516,0.0002877,2065
1517,0.000287578,6071
1518,0.000287217,7083
1519,0.000286008,2590
1520,0.00028573,560
1521,0.000285619,5374
1522,0.000284949,10087
1523,0.000284509,12027
1524,0.000284152,1225
1525,0.000281165,13926
1526,0.000280792,4434
1527,0.000280323,3254
1528,0.000279694,12282
1529,0.00027961,16239
1530,0.000279392,14534
1531,0.00027854,6764
1532,0.000277604,11677
1533,0.000277278,4641
1534,0.000276619,6459
1535,0.000275816,4343
1536,0.000272615,9857
1537,0.000272144,4108
1538,0.000271406,6259
1539,0.000271391,665
1540,0.000270918,16944
1541,0.000270821,1827
1542,0.00027041,7883
1543,0.00027031,4123
1544,0.000270209,10648
1545,0.000270074,136
1546,0.00026786,13891
1547,0.000267511,9716
1548,0.000267432,1206
1549,0.000267294,295
1550,0.000266945,14563
1551,0.000266103,702
1552,0.000265263,4103
1553,0.000264769,17128
1554,0.00026427,1017
1555,0.000263793,4282
1556,0.000262845,17846
1557,0.000261748,680
1558,0.000261329,1822
1559,0.000261329,1845
1560,0.000259532,2089
1561,0.000259116,3978
1562,0.000259093,3555
1563,0.000258511,11241
1564,0.000257692,10021
1565,0.000257431,4593
1566,0.000257351,6059
1567,0.000256705,10134
1568,0.000256329,14132
1569,0.000256124,16843
1570,0.000255796,2124
1571,0.000254749,22955
1572,0.000253649,3777
1573,0.000252949,3907
1574,0.000251209,2506
1575,0.000251205,13159
1576,0.000250427,10012
1577,0.000250103,8852
1578,0.000249496,14477
1579,0.000249426,4284
1580,0.00024931,20655
1581,0.000249285,851
1582,0.000249093,16478
1583,0.000248639,11043
1584,0.00024863,1902
1585,0.000248365,9710
1586,0.000247053,12576
1587,0.000246174,16898
1588,0.000245416,6697
1589,0.000245235,11568
1590,0.000245227,12642
1591,0.000245225,835
1592,0.000245225,11550
1593,0.000245225,12130
1594,0.000245225,16796
1595,0.000245225,8938
1596,0.000245225,14894
1597,0.000244755,339
1598,0.000244661,13171
1599,0.000243984,9768
1600,0.00024343,7988
1601,0.000242444,11180
1602,0.000241824,6793
1603,0.000241791,7056
1604,0.000241653,1323
1605,0.000241343,5133
1606,0.000240953,9247
1607,0.000240917,8712
1608,0.00024035,15879
1609,0.000240109,16442
1610,0.000240109,16439
1611,0.000239786,15882
1612,0.000239323,13545
1613,0.000239011,7046
1614,0.00023779,4978
1615,0.000237766,7648
1616,0.000236676,4967
1617,0.000235797,10801
1618,0.000235784,2135
1619,0.000235383,15002
1620,0.000235158,2476
1621,0.000234566,14245
1622,0.000232816,716
1623,0.000232178,1923
1624,0.000232178,6584
1625,0.000231377,4895
1626,0.000231296,539
1627,0.000230525,3221
1628,0.00023022,2569
1629,0.000230035,7451
1630,0.000229851,3676
1631,0.0002289,5602
1632,0.000228296,13321
1633,0.000227593,1090
1634,0.000227427,9674
1635,0.000227207,4840
1636,0.000226789,5605
1637,0.000226509,18940
1638,0.000225833,11542
1639,0.000225383,14576
1640,0.000223913,5668
1641,0.000223868,10985
1642,0.000222693,6630
1643,0.000222285,878
1644,0.000221744,16101
1645,0.000221714,9623
1646,0.00022115,1279
1647,0.000220461,3981
1648,0.000220385,5781
1649,0.000220196,9678
1650,0.000219509,2467
1651,0.000219449,329
1652,0.000217292,1214
1653,0.000217276,2139
1654,0.000216372,4524
1655,0.000215337,13909
1656,0.000214866,7065
1657,0.000214722,6590
1658,0.000214641,1322
1659,0.000214577,3673
1660,0.000213909,1167
1661,0.000213477,11548
1662,0.000213263,9638
1663,0.000212728,6811
1664,0.000212128,2670
1665,0.000211378,14259
1666,0.000210257,7016
1667,0.000209792,1208
1668,0.000209445,431
1669,0.000209086,11658
1670,0.00020899,13393
1671,0.000208513,9845
1672,0.000207748,1968
1673,0.00020707,3935
1674,0.000206949,11689
1675,0.000206367,1249
1676,0.000205891,10756
1677,0.000205567,3683
1678,0.000205163,14589
1679,0.000204317,7484
1680,0.000204317,7530
1681,0.000203655,7058
1682,0.000203615,14740
1683,0.000203443,8027
1684,0.000202581,1137
1685,0.000201772,14938
1686,0.000201772,14944
1687,0.000201772,14943
1688,0.000201664,1931
1689,0.000200389,6312
1690,0.000200389,6279
1691,0.000200265,48
1692,0.000199172,345
1693,0.000198989,5236
1694,0.000198467,492
1695,0.000197463,9086
1696,0.000197463,9084
1697,0.000197463,9089
1698,0.000197351,1266
1699,0.000197293,4129
1700,0.000195585,12508
1701,0.000195383,9077
1702,0.000193221,11982
1703,0.000192553,14310
1704,0.000192233,802
1705,0.000191683,1195
1706,0.000191564,13170
1707,0.000191344,12572
1708,0.000190824,15996
1709,0.0001905,7474
1710,0.000190497,16925
1711,0.000190349,13263
1712,0.000189867,16779
1713,0.000189765,7702
1714,0.000188691,5103
1715,0.000188352,9748
1716,0.000188352,9740
1717,0.000187111,10143
1718,0.00018679,16676
1719,0.000186557,6331
1720,0.000185893,251
1721,0.000185558,9587
1722,0.000185089,10523
1723,0.000184602,14401
1724,0.000184149,1981
1725,0.000183932,1086
1726,0.00018382,10638
1727,0.00018382,10637
1728,0.000183372,8578
1729,0.000183042,2487
1730,0.000182974,3979
1731,0.000182511,11640
1732,0.000182379,6097
1733,0.00018231,1318
1734,0.000181978,5361
1735,0.000181741,438
1736,0.000181585,9852
1737,0.000181573,6244
1738,0.000181573,6263
1739,0.000181573,6237
1740,0.000181573,6246
1741,0.000181512,2344
1742,0.000181512,2333
1743,0.000181512,2352
1744,0.000181499,3016
1745,0.000180662,4532
1746,0.000180486,6140
1747,0.000180055,9884
1748,0.000178683,1084
1749,0.000178567,2442
1750,0.000177494,1906
1751,0.000177174,3580
1752,0.000176839,20966
1753,0.00017627,1924
1754,0.000176124,16297
1755,0.000176027,15600
1756,0.000176027,15606
1757,0.000176027,15635
1758,0.000175984,1987
1759,0.00017519,15098
1760,0.00017519,15048
1761,0.000174595,3883
1762,0.000174298,13307
1763,0.000174049,2000
1764,0.000173741,12570
1765,0.000172863,465
1766,0.000172863,455
1767,0.000172825,2055
1768,0.000172385,15832
1769,0.000172018,3189
1770,0.00017058,7433
1771,0.000169772,4271
1772,0.000169653,3098
1773,0.000168283,1263
1774,0.000168179,21951
1775,0.000168092,804
1776,0.000167879,9767
1777,0.000167821,7821
1778,0.000167355,14484
1779,0.000167272,21167
1780,0.000167261,8890
1781,0.000167166,1306
1782,0.000167094,5355
1783,0.000166287,18377
1784,0.000165634,4906
1785,0.000165141,4623
1786,0.000164923,1094
1787,0.000164507,22533
1788,0.000164224,16269
1789,0.000164138,7741
1790,0.000164102,6380
1791,0.00016406,7307
1792,0.000164,17442
1793,0.000163987,5872
1794,0.000163863,6465
1795,0.000163487,20031
1796,0.000163487,19522
1797,0.000163487,8595
1798,0.000163487,12497
1799,0.000163483,19995
1800,0.000163445,9112
1801,0.000162748,637
1802,0.000162432,4193
1803,0.000162306,11705
1804,0.00016195,2128
1805,0.000161748,11033
1806,0.000161748,11021
1807,0.000161149,8019
1808,0.00016082,2083
1809,0.00016082,2088
1810,0.000160745,13564
1811,0.000159238,4748
1812,0.000159038,7452
1813,0.000159038,7441
1814,0.000158968,12656
1815,0.00015879,1422
1816,0.000158768,370
1817,0.000158107,6739
1818,0.000158007,12158
1819,0.000157855,1089
1820,0.000157837,2644
1821,0.000157121,538
1822,0.000156768,6228
1823,0.000156441,1901
1824,0.000156441,1910
1825,0.000156247,3250
1826,0.00015608,13846
1827,0.000155589,14108
1828,0.000155248,6492
1829,0.000155248,6494
1830,0.000155223,8909
1831,0.00015476,1284
1832,0.000154005,15495
1833,0.000153807,1074
1834,0.000152744,12011
1835,0.000152357,4803
1836,0.000152005,19553
1837,0.000151519,7730
1838,0.000151509,15481
1839,0.000151014,8005
1840,0.00015082,372
1841,0.00015081,14458
1842,0.00015081,14446
1843,0.000150628,1708
1844,0.000150345,15866
1845,0.000149693,13609
1846,0.00014964,12562
1847,0.000149546,3816
1848,0.000149453,5118
1849,0.000149005,782
1850,0.000148487,3116
1851,0.000148246,6413
1852,0.000147745,5035
1853,0.000145671,1190
1854,0.000144933,6547
1855,0.000144799,17545
1856,0.000144747,7645
1857,0.000144611,4759
1858,0.000144511,1848
1859,0.000143846,15018
1860,0.000143682,5006
1861,0.000143544,6223
1862,0.000143411,11244
1863,0.000143257,747
1864,0.000142943,5385
1865,0.000141946,4309
1866,0.000141946,4303
1867,0.000141946,4305
1868,0.000141734,11249
1869,0.000141646,1713
1870,0.000141186,557
1871,0.000141055,2411
1872,0.000140979,14615
1873,0.000140925,410
1874,0.000140925,516
1875,0.000140925,472
1876,0.000140925,421
1877,0.000140925,404
1878,0.000140336,19793
1879,0.000139684,22125
1880,0.000139642,3839
1881,0.000139527,1281
1882,0.000139365,2867
1883,0.000138846,15604
1884,0.000138827,10627
1885,0.000138402,5031
1886,0.000137863,8232
1887,0.00013765,2637
1888,0.000137486,15057
1889,0.000137315,3751
1890,0.000137136,885
1891,0.000136872,3936
1892,0.000136789,1040
1893,0.000136789,1026
1894,0.000136789,1053
1895,0.000136789,1001
1896,0.000136549,2125
1897,0.00013654,19786
1898,0.000136127,1007
1899,0.00013612,2471
1900,0.000136091,4642
1901,0.000135844,137
1902,0.000135111,1014
1903,0.000135065,14369
1904,0.00013416,1233
1905,0.000133919,422
1906,0.000133847,9717
1907,0.000133733,17690
1908,0.000133666,12924
1909,0.000133609,3909
1910,0.000133117,11464
1911,0.000132986,6175
1912,0.000132816,2321
1913,0.000132816,2339
1914,0.000132164,14171
1915,0.00013196,11
1916,0.000131689,7284
1917,0.000131639,14430
1918,0.000131531,3137
1919,0.000131334,10492
1920,0.000130968,4034
1921,0.000130885,4755
1922,0.00013011,3829
1923,0.00012997,4960
1924,0.000129965,3142
1925,0.00012985,604
1926,0.00012985,608
1927,0.000129608,10680
1928,0.000129484,2169
1929,0.000129042,2625
1930,0.000128801,17700
1931,0.000128801,17685
1932,0.000128801,17695
1933,0.000128564,1082
1934,0.000128488,138
1935,0.000128145,274
1936,0.000128136,19160
1937,0.000127577,4961
1938,0.000126957,6685
1939,0.000126957,6688
1940,0.000126657,5674
1941,0.000126599,20289
1942,0.000126533,14142
1943,0.000126533,14115
1944,0.000126533,14123
1945,0.000126533,14164
1946,0.00012646,805
1947,0.000126397,6197
1948,0.000126021,10482
1949,0.000126021,10499
1950,0.000126021,10519
1951,0.000125964,3828
1952,0.000125512,1828
1953,0.000125139,21643
1954,0.000125139,21724
1955,0.000124679,11538
1956,0.000124458,2460
1957,0.000122618,6872
1958,0.000122323,4827
1959,0.000121686,3726
1960,0.000121686,3741
1961,0.00012151,15390
1962,0.000121312,710
1963,0.000120813,3176
1964,0.000120777,5025
1965,0.000120713,12081
1966,0.000120615,15558
1967,0.000120543,3661
1968,0.000120472,1088
1969,0.000120463,7390
1970,0.000120437,97
1971,0.000120087,1960
1972,0.000119771,11533
1973,0.000119703,14538
1974,0.000119441,2653
1975,0.000118586,771
1976,0.000118263,187
1977,0.00011763,15530
1978,0.000117606,5578
1979,0.000117378,10945
1980,0.000116773,1135
1981,0.000116703,5532
1982,0.000116355,1315
1983,0.000116185,1100
1984,0.000115952,5976
1985,0.000115793,153
1986,0.000115671,2309
1987,0.000114893,11574
1988,0.000114797,14389
1989,0.000114502,6457
1990,0.000114491,12334
1991,0.000114455,2263
1992,0.000114279,5860
1993,0.000113686,10429
1994,0.000113333,1963
1995,0.000113333,1955
1996,0.000113259,19410
1997,0.000113196,2127
1998,0.00011318,13911
1999,0.000113028,6748
2000,0.00011289,5146
2001,0.000112494,1128
2002,0.000112462,712
2003,0.000112288,8887
2004,0.000111902,5624
2005,0.000111806,352
2006,0.000111605,16265
2007,0.000111452,11575
2008,0.000111358,9580
2009,0.000111324,540
2010,0.000110985,2513
2011,0.000110711,8032
2012,0.000110448,1099
2013,0.000110297,15070
2014,0.000110291,13596
2015,0.000110123,13677
2016,0.000110123,13618
2017,0.000110018,7432
2018,0.000109831,2616
2019,0.000109541,13916
2020,0.000108905,10252
2021,0.000108905,10243
2022,0.000108905,10231
2023,0.000108905,10246
2024,0.000108905,10232
2025,0.000108905,10253
2026,0.000108905,10249
2027,0.000108075,9347
2028,0.000107833,2559
2029,0.000107548,7459
2030,0.000107217,14457
2031,0.000107071,7989
2032,0.000107028,3868
2033,0.000106621,14542
2034,0.000106528,7675
2035,0.000106411,19704
2036,0.000106314,2680
2037,0.000105826,19699
2038,0.000105826,19698
2039,0.000105826,19696
2040,0.000105826,19694
2041,0.000105302,1965
2042,0.000105033,6608
2043,0.00010481,7546
2044,0.000104656,15061
2045,0.000104475,5713
2046,0.000104462,6154
2047,0.000104458,18554
2048,0.000102803,20058
2049,0.000102738,7643
2050,0.000102591,4267
2051,0.000102306,1954
2052,0.000101972,862
2053,0.000101451,1383
2054,0.000101204,5881
2055,0.000101043,12077
2056,0.000100862,20277
2057,0.000100825,16261
2058,0.000100105,6806
2059,9.98862914e-05,15679
2060,9.972803524e-05,4447
2061,9.969799797e-05,15307
2062,9.942883391e-05,1435
2063,9.932257916e-05,7475
2064,9.928439235e-05,16982
2065,9.90588907e-05,1325
2066,9.903952432e-05,9687
2067,9.886473451e-05,4106
2068,9.872305738e-05,7488
2069,9.83190633e-05,5669
2070,9.80058798e-05,1857
2071,9.798076721e-05,11706
2072,9.789961068e-05,14173
2073,9.785915806e-05,7733
2074,9.737874921e-05,15757
2075,9.737874921e-05,15752
2076,9.707384018e-05,4704
2077,9.671704649e-05,3170
2078,9.64121532e-05,6454
2079,9.638809185e-05,13858
2080,9.615777964e-05,775
