,Node,pagerank_centrality
864,3884,4.729735896992551e-05
865,1018,4.728856590475935e-05
866,2870,4.728759420624957e-05
867,12569,4.728271039811314e-05
868,13688,4.727067660107751e-05
869,10944,4.726839865816957e-05
870,2054,4.7266313715441426e-05
871,2652,4.726102665175158e-05
872,1093,4.726092356213764e-05
873,6556,4.7245720527234644e-05
874,1110,4.7241264040164675e-05
875,2494,4.723333504454464e-05
876,4725,4.722999814887054e-05
877,4730,4.722999814887054e-05
878,4726,4.722999814887054e-05
879,4727,4.722999814887054e-05
880,4728,4.722999814887054e-05
881,4729,4.722999814887054e-05
882,14248,4.722462782589325e-05
883,14247,4.722462782589325e-05
884,1286,4.7219394340247816e-05
885,13893,4.721893509505273e-05
886,6113,4.721815933213258e-05
887,6114,4.721815933213258e-05
888,6112,4.721815933213258e-05
889,20848,4.7214842335938195e-05
890,20849,4.7214842335938195e-05
891,20850,4.7214842335938195e-05
892,20851,4.7214842335938195e-05
893,6153,4.721163378088152e-05
894,3672,4.7210690547806833e-05
895,4160,4.720946746370895e-05
896,9685,4.7205679815466926e-05
897,559,4.72021564458244e-05
898,7997,4.720036727919726e-05
899,2650,4.7190602947990114e-05
900,12148,4.7164351486391734e-05
901,16684,4.71553225356003e-05
902,16683,4.71553225356003e-05
903,16682,4.71553225356003e-05
904,1377,4.71553225356003e-05
905,16681,4.71553225356003e-05
906,16686,4.71553225356003e-05
907,20433,4.71553225356003e-05
908,11764,4.71553225356003e-05
909,11765,4.71553225356003e-05
910,11766,4.71553225356003e-05
911,16685,4.71553225356003e-05
912,1375,4.71553225356003e-05
913,17765,4.71553225356003e-05
914,1374,4.71553225356003e-05
915,1376,4.71553225356003e-05
916,1378,4.71553225356003e-05
917,2927,4.71553225356003e-05
918,2928,4.71553225356003e-05
919,2929,4.71553225356003e-05
920,17766,4.71553225356003e-05
921,20434,4.71553225356003e-05
922,17767,4.71553225356003e-05
923,2930,4.71553225356003e-05
924,2931,4.71553225356003e-05
925,11767,4.71553225356003e-05
926,2932,4.71553225356003e-05
927,17764,4.71553225356003e-05
928,20432,4.71553225356003e-05
929,10149,4.71553225356003e-05
930,20430,4.71553225356003e-05
931,20431,4.71553225356003e-05
932,22533,4.71553225356003e-05
933,22534,4.71553225356003e-05
934,10150,4.71553225356003e-05
935,17762,4.71553225356003e-05
936,14898,4.71553225356003e-05
937,10152,4.71553225356003e-05
938,1379,4.71553225356003e-05
939,10151,4.71553225356003e-05
940,12928,4.7153349823053914e-05
941,1083,4.715146263534037e-05
942,7387,4.7135870401063075e-05
943,3006,4.7125578355720825e-05
944,14170,4.7120275284084986e-05
945,2486,4.7117098258687614e-05
946,6747,4.711248039456618e-05
947,2501,4.710695593063082e-05
948,8343,4.709803354984289e-05
949,8875,4.709487300994056e-05
950,8887,4.709487300994056e-05
951,146,4.708977210271679e-05
952,12940,4.7088876110486134e-05
953,5115,4.7078114018288e-05
954,16053,4.7073011920433304e-05
955,2498,4.707083863911738e-05
956,3675,4.706476397372129e-05
957,12924,4.706012719326403e-05
958,2292,4.7042765473383553e-05
959,6059,4.7037664119491683e-05
960,14231,4.7027999560181826e-05
961,7376,4.702390426712376e-05
962,13916,4.7021155530213595e-05
963,1293,4.701795744068664e-05
964,13454,4.7007715161759e-05
965,5024,4.700660500502075e-05
966,228,4.6998093416256264e-05
967,7408,4.697744932353914e-05
968,7729,4.6976785529118835e-05
969,15376,4.697373819963483e-05
970,14538,4.6964607302433724e-05
971,79,4.696435166890697e-05
972,2496,4.6963488190596724e-05
973,22403,4.6949813483027793e-05
974,1175,4.69442284934333e-05
975,4357,4.693511423331539e-05
976,137,4.6931589755538596e-05
977,3681,4.6923128334847745e-05
978,9074,4.6918761399159664e-05
979,16670,4.691607063932128e-05
980,2503,4.690035582340489e-05
981,4659,4.6899373666978015e-05
982,11782,4.689431798456883e-05
983,1108,4.689404323872855e-05
984,1117,4.6891669658227954e-05
985,3005,4.688129124765376e-05
986,51,4.6872658026223355e-05
987,4142,4.68564990355777e-05
988,2283,4.685548526424612e-05
989,9921,4.685433822827439e-05
990,3262,4.6852026240108446e-05
991,7,4.6842912050403235e-05
992,12082,4.6826893137881946e-05
993,5649,4.68262797173588e-05
994,7741,4.680711635669623e-05
995,7744,4.680711635669623e-05
996,558,4.680685465415062e-05
997,14537,4.6805442936267115e-05
998,2298,4.68044068543313e-05
999,6,4.67968205860776e-05
1000,2123,4.679220266928101e-05
1001,12675,4.677825654129749e-05
1002,12677,4.677825654129749e-05
1003,1874,4.6758899866044766e-05
1004,12592,4.67524669961381e-05
1005,5093,4.6751372368543606e-05
1006,5106,4.6751372368543606e-05
1007,844,4.674737884854884e-05
1008,15370,4.673815683098412e-05
1009,1715,4.6728605590551586e-05
1010,5,4.6725838265310956e-05
1011,2682,4.672115584343029e-05
1012,1304,4.671392344752523e-05
1013,4266,4.6711366715553046e-05
1014,2464,4.670986604174407e-05
1015,2781,4.669395502919341e-05
1016,1729,4.669378735175003e-05
1017,15380,4.668138656125452e-05
1018,3087,4.667941774463901e-05
1019,15512,4.666739816095823e-05
1020,40,4.663895916363072e-05
1021,2593,4.66343471167637e-05
1022,72,4.6634140954057245e-05
1023,328,4.662830139743575e-05
1024,1951,4.662717184382937e-05
1025,6218,4.6618422883347236e-05
1026,78,4.660570584712751e-05
1027,6684,4.6599982047715194e-05
1028,6687,4.6599982047715194e-05
1029,3913,4.659684177648897e-05
1030,2514,4.6593027104788194e-05
1031,6169,4.6592505764991815e-05
1032,11356,4.659214001775864e-05
1033,44,4.657845273866733e-05
1034,4107,4.6577261086627156e-05
1035,4113,4.657581476011403e-05
1036,1101,4.6570816433789894e-05
1037,836,4.656166507297473e-05
1038,819,4.655799931515404e-05
1039,17812,4.655132965195736e-05
1040,17815,4.655132965195736e-05
1041,17813,4.655132965195736e-05
1042,17811,4.655132965195736e-05
1043,17810,4.655132965195736e-05
1044,17809,4.655132965195736e-05
1045,17814,4.655132965195736e-05
1046,187,4.655103956931089e-05
1047,14,4.654526744912219e-05
1048,2330,4.6541709595519605e-05
1049,1007,4.6538795841366916e-05
1050,853,4.653756346992092e-05
1051,5867,4.6536867153897255e-05
1052,10958,4.653105382940101e-05
1053,6395,4.652796643864135e-05
1054,3008,4.652535068697683e-05
1055,16747,4.6524751617507406e-05
1056,552,4.652310863992584e-05
1057,16952,4.652000894605338e-05
1058,2460,4.651611595490651e-05
1059,16636,4.6511905777830536e-05
1060,1086,4.6510021473580035e-05
1061,833,4.6509200345724526e-05
1062,9780,4.650900681803957e-05
1063,587,4.6508052718376826e-05
1064,808,4.6505900100484404e-05
1065,1301,4.6495099726179566e-05
1066,2120,4.6491432311441425e-05
1067,1131,4.648862388068022e-05
1068,825,4.648845505168081e-05
1069,3860,4.648580711410289e-05
1070,1113,4.648153624362964e-05
1071,23015,4.648065837422478e-05
1072,23019,4.648065837422478e-05
1073,23017,4.648065837422478e-05
1074,23021,4.648065837422478e-05
1075,23018,4.648065837422478e-05
1076,23020,4.648065837422478e-05
1077,23016,4.648065837422478e-05
1078,7886,4.6476271470278664e-05
1079,2649,4.647626221037239e-05
1080,16378,4.646879041976114e-05
1081,16377,4.646879041976114e-05
1082,16379,4.646879041976114e-05
1083,16381,4.646879041976114e-05
1084,15374,4.645711239119029e-05
1085,12939,4.645705146026364e-05
1086,159,4.645040963022605e-05
1087,1678,4.6441562115157865e-05
1088,1679,4.6441562115157865e-05
1089,10748,4.643144488573475e-05
1090,10750,4.643144488573475e-05
1091,10749,4.643144488573475e-05
1092,970,4.64282340816587e-05
1093,6070,4.6422999120028095e-05
1094,15196,4.641012894523787e-05
1095,14946,4.640307107250591e-05
1096,17513,4.639514135826834e-05
1097,1482,4.639117164049432e-05
1098,8839,4.638987544201998e-05
1099,22728,4.638788901811988e-05
1100,22729,4.638788901811988e-05
1101,22730,4.638788901811988e-05
1102,13039,4.6387316936650015e-05
1103,13037,4.6387316936650015e-05
1104,13038,4.6387316936650015e-05
1105,20491,4.6383930048207996e-05
1106,9920,4.637550291880342e-05
1107,9922,4.637550291880342e-05
1108,9919,4.637550291880342e-05
1109,6682,4.637478618249578e-05
1110,6685,4.637478618249578e-05
1111,6683,4.637478618249578e-05
1112,7743,4.6373405801458833e-05
1113,7742,4.6373405801458833e-05
1114,22345,4.6368504673282725e-05
1115,22344,4.6368504673282725e-05
1116,22348,4.6368504673282725e-05
1117,22346,4.6368504673282725e-05
1118,22349,4.6368504673282725e-05
1119,22347,4.6368504673282725e-05
1120,8000,4.636320931909895e-05
1121,11212,4.6362213317135156e-05
1122,8942,4.635271874455199e-05
1123,17413,4.634665766325242e-05
1124,17408,4.634665766325242e-05
1125,17411,4.634665766325242e-05
1126,17414,4.634665766325242e-05
1127,17409,4.634665766325242e-05
1128,17410,4.634665766325242e-05
1129,17412,4.634665766325242e-05
1130,13613,4.6340873737692806e-05
1131,12966,4.634070097098049e-05
1132,3702,4.633013271018838e-05
1133,15007,4.6320615362927e-05
1134,1073,4.631978133964107e-05
1135,11572,4.631934519827303e-05
1136,20423,4.631888075049961e-05
1137,15383,4.631888075049961e-05
1138,19485,4.631888075049961e-05
1139,5004,4.631888075049961e-05
1140,5002,4.631888075049961e-05
1141,5000,4.631888075049961e-05
1142,5003,4.631888075049961e-05
1143,15382,4.631888075049961e-05
1144,20426,4.631888075049961e-05
1145,20425,4.631888075049961e-05
1146,5001,4.631888075049961e-05
1147,4999,4.631888075049961e-05
1148,20424,4.631888075049961e-05
1149,19486,4.631888075049961e-05
1150,19484,4.631888075049961e-05
1151,14887,4.631888075049961e-05
1152,14888,4.631888075049961e-05
1153,6927,4.631888075049961e-05
1154,20428,4.631888075049961e-05
1155,14885,4.631888075049961e-05
1156,19483,4.631888075049961e-05
1157,15385,4.631888075049961e-05
1158,17995,4.631888075049961e-05
1159,4998,4.631888075049961e-05
1160,14886,4.631888075049961e-05
1161,17994,4.631888075049961e-05
1162,17993,4.631888075049961e-05
1163,19487,4.631888075049961e-05
1164,17992,4.631888075049961e-05
1165,15384,4.631888075049961e-05
1166,14884,4.631888075049961e-05
1167,6925,4.631888075049961e-05
1168,6926,4.631888075049961e-05
1169,15386,4.631888075049961e-05
1170,15387,4.631888075049961e-05
1171,14883,4.631888075049961e-05
1172,15388,4.631888075049961e-05
1173,6924,4.631888075049961e-05
1174,20427,4.631888075049961e-05
1175,19488,4.631888075049961e-05
1176,6923,4.631888075049961e-05
1177,6922,4.631888075049961e-05
1178,6921,4.631888075049961e-05
1179,17991,4.631888075049961e-05
1180,679,4.630766584014982e-05
1181,16688,4.630420239510843e-05
1182,16687,4.630420239510843e-05
1183,11659,4.629948317691358e-05
1184,3099,4.6290444258470674e-05
1185,564,4.6281398242110966e-05
1186,5425,4.6274586172412913e-05
1187,8941,4.627428892935679e-05
1188,17132,4.627356460512132e-05
1189,7716,4.6273463176865184e-05
1190,1935,4.6268622117279646e-05
1191,13177,4.626607422075151e-05
1192,6146,4.6259185267909736e-05
1193,9154,4.625600997171753e-05
1194,3159,4.62507367891745e-05
1195,9216,4.625038904886012e-05
1196,9215,4.625038904886012e-05
1197,9213,4.625038904886012e-05
1198,1730,4.624287269395613e-05
1199,5120,4.623850553964164e-05
1200,3187,4.6237011100993264e-05
1201,3200,4.6237011100993264e-05
1202,1273,4.623341501779704e-05
1203,994,4.622782536366375e-05
1204,164,4.622376088845683e-05
1205,5039,4.62190167878788e-05
1206,9686,4.621880634613163e-05
1207,6606,4.621850773628753e-05
1208,944,4.621655003820516e-05
1209,2505,4.621653828989337e-05
1210,1283,4.621085925219086e-05
1211,6520,4.621037677331669e-05
1212,6046,4.6207067838523285e-05
1213,15192,4.620259770732887e-05
1214,6991,4.619827075253655e-05
1215,33,4.619443954010598e-05
1216,816,4.619050947099803e-05
1217,12085,4.6189189200602614e-05
1218,10949,4.618568496361435e-05
1219,1179,4.618132491245177e-05
1220,1180,4.618132491245177e-05
1221,7757,4.618093647316869e-05
1222,13833,4.617301626520178e-05
1223,11568,4.617038472114506e-05
1224,6159,4.6169716106738094e-05
1225,11253,4.616367688761477e-05
1226,11279,4.616367688761477e-05
1227,11254,4.616367688761477e-05
1228,16494,4.615072580330294e-05
1229,1139,4.614975335679136e-05
1230,10943,4.614892781424235e-05
1231,9929,4.6141686810977656e-05
1232,20,4.6141676751802246e-05
1233,11055,4.614160618137239e-05
1234,11058,4.614160618137239e-05
1235,2029,4.6140940226698814e-05
1236,1685,4.613718577627309e-05
1237,2855,4.6123922044846824e-05
1238,1805,4.611832860988945e-05
1239,1803,4.611832860988945e-05
1240,1802,4.611832860988945e-05
1241,6036,4.61178485456238e-05
1242,1347,4.611441720303055e-05
1243,798,4.611299696239791e-05
1244,11609,4.610035216009881e-05
1245,11608,4.610035216009881e-05
1246,1065,4.6096223042514404e-05
1247,5448,4.609385109915809e-05
1248,13233,4.608750992231621e-05
1249,13232,4.608750992231621e-05
1250,13237,4.608750992231621e-05
1251,12575,4.6084909575118384e-05
1252,4841,4.6084176400812104e-05
1253,17127,4.6078468457782346e-05
1254,2047,4.607480752014299e-05
1255,942,4.606692131247562e-05
1256,3838,4.606218329213807e-05
1257,358,4.6055047304294574e-05
1258,1811,4.604917606023261e-05
1259,1043,4.604640350232286e-05
1260,6124,4.6036795839380376e-05
1261,812,4.603297403706662e-05
1262,16044,4.6028984585475935e-05
1263,16043,4.6028984585475935e-05
1264,13714,4.6024781612827905e-05
1265,2490,4.6021715774935754e-05
1266,2131,4.601978944552421e-05
1267,832,4.6016471645183535e-05
1268,813,4.6012538191833505e-05
1269,6702,4.6011319933274294e-05
1270,5067,4.599835211412255e-05
1271,15372,4.599486824679254e-05
1272,15369,4.599486824679254e-05
1273,15910,4.59888157952691e-05
1274,8339,4.59807789500123e-05
1275,3699,4.597090125298118e-05
1276,3683,4.596159395707215e-05
1277,15483,4.5958962682884014e-05
1278,14806,4.594918027745643e-05
1279,14801,4.594918027745643e-05
1280,14802,4.594918027745643e-05
1281,14799,4.594918027745643e-05
1282,14803,4.594918027745643e-05
1283,14804,4.594918027745643e-05
1284,14800,4.594918027745643e-05
1285,14805,4.594918027745643e-05
1286,3102,4.594753185173281e-05
1287,19948,4.594652924616446e-05
1288,19971,4.594652924616446e-05
1289,19955,4.594652924616446e-05
1290,19972,4.594652924616446e-05
1291,19954,4.594652924616446e-05
1292,19950,4.594652924616446e-05
1293,19969,4.594652924616446e-05
1294,19968,4.594652924616446e-05
1295,19956,4.594652924616446e-05
1296,19953,4.594652924616446e-05
1297,7893,4.593724299758198e-05
1298,7884,4.593724299758198e-05
1299,500,4.5931782639147864e-05
1300,6000,4.5930140306075605e-05
1301,581,4.592822456940274e-05
1302,1263,4.5926902117382376e-05
1303,2661,4.5916292714356265e-05
1304,2531,4.591382842007049e-05
1305,2534,4.591382842007049e-05
1306,15191,4.591137960697056e-05
1307,2860,4.591097687654421e-05
1308,10739,4.5907596089795484e-05
1309,5228,4.5902811257648185e-05
1310,5398,4.589127877829675e-05
1311,11574,4.589062449823415e-05
1312,3007,4.588965303589101e-05
1313,163,4.588268753919247e-05
1314,162,4.588268753919247e-05
1315,158,4.588268753919247e-05
1316,149,4.588268753919247e-05
1317,14480,4.5878519415707396e-05
1318,14479,4.5878519415707396e-05
1319,6838,4.5878519415707396e-05
1320,12936,4.587711120599063e-05
1321,14137,4.58764470694332e-05
1322,12084,4.5875571458661476e-05
1323,12086,4.5875571458661476e-05
1324,12087,4.5875571458661476e-05
1325,12088,4.5875571458661476e-05
1326,12089,4.5875571458661476e-05
1327,11463,4.587341213313159e-05
1328,13036,4.5873108494187876e-05
1329,13035,4.5873108494187876e-05
1330,12094,4.5871344348886585e-05
1331,20492,4.587049549358326e-05
1332,20493,4.587049549358326e-05
1333,20494,4.587049549358326e-05
1334,20495,4.587049549358326e-05
1335,1116,4.586681068648043e-05
1336,6833,4.586303756338353e-05
1337,9066,4.586252278816297e-05
1338,11713,4.585203572674243e-05
1339,1181,4.5846537154207454e-05
1340,2489,4.583904336685062e-05
1341,9488,4.5837205328031814e-05
1342,5531,4.583686224543085e-05
1343,2124,4.5833431371405386e-05
1344,16862,4.5830956375857536e-05
1345,1130,4.5820385437540125e-05
1346,13428,4.581998541267982e-05
1347,9677,4.581905575665022e-05
1348,3184,4.58170262339371e-05
1349,12153,4.581274557301623e-05
1350,6173,4.5810672354353443e-05
1351,2305,4.580656412809843e-05
1352,7732,4.580429605042744e-05
1353,3193,4.5803300545755866e-05
1354,5334,4.5802229735390894e-05
1355,5335,4.5802229735390894e-05
1356,5339,4.5802229735390894e-05
1357,12151,4.5797283514871e-05
1358,154,4.5792574628368676e-05
1359,15494,4.5788024890307625e-05
1360,6645,4.578590037825918e-05
1361,6657,4.578590037825918e-05
1362,15194,4.5781557872370445e-05
1363,3170,4.5780571666155994e-05
1364,6696,4.577685087577236e-05
1365,11789,4.5766647006797865e-05
1366,934,4.576654863281285e-05
1367,5065,4.575802009598832e-05
1368,1106,4.5757381314095576e-05
1369,4943,4.575636849373663e-05
1370,6203,4.5746521903050445e-05
1371,6201,4.5746521903050445e-05
1372,5658,4.574474369655315e-05
1373,7309,4.5744170729291254e-05
1374,13460,4.5729811421443744e-05
1375,13458,4.5729811421443744e-05
1376,13457,4.5729811421443744e-05
1377,13459,4.5729811421443744e-05
1378,13461,4.5729811421443744e-05
1379,13462,4.5729811421443744e-05
1380,13463,4.5729811421443744e-05
1381,796,4.57295873598909e-05
1382,4930,4.572629215598734e-05
1383,16252,4.572256040301206e-05
1384,1926,4.5712548984778066e-05
1385,4302,4.571152741628437e-05
1386,4308,4.571152741628437e-05
1387,4304,4.571152741628437e-05
1388,12946,4.571017943471983e-05
1389,1726,4.5709528536024394e-05
1390,17998,4.570877027195558e-05
1391,4810,4.5708170550562154e-05
1392,5585,4.5702635539043556e-05
1393,4538,4.5701366351142255e-05
1394,14456,4.570001024542589e-05
1395,3924,4.569720216762511e-05
1396,3936,4.569720216762511e-05
1397,3682,4.5696642127057274e-05
1398,15373,4.56962322339224e-05
1399,15375,4.56962322339224e-05
1400,23309,4.5691549411674094e-05
1401,8344,4.5691549411674094e-05
1402,23307,4.5691549411674094e-05
1403,8347,4.5691549411674094e-05
1404,23308,4.5691549411674094e-05
1405,8348,4.5691549411674094e-05
1406,15006,4.5691549411674094e-05
1407,15010,4.5691549411674094e-05
1408,8349,4.5691549411674094e-05
1409,8350,4.5691549411674094e-05
1410,15008,4.5691549411674094e-05
1411,15009,4.5691549411674094e-05
1412,8346,4.5691549411674094e-05
1413,8345,4.5691549411674094e-05
1414,17977,4.5691549411674094e-05
1415,18413,4.5691549411674094e-05
1416,17981,4.5691549411674094e-05
1417,18411,4.5691549411674094e-05
1418,18412,4.5691549411674094e-05
1419,17131,4.5691549411674094e-05
1420,18414,4.5691549411674094e-05
1421,18415,4.5691549411674094e-05
