,katz_centrality,vertex
1263,0.004232163,1087
1264,0.004225585,8233
1265,0.004223113,1114
1266,0.004215037,15773
1267,0.004215037,15814
1268,0.004204009,6168
1269,0.0041959,334
1270,0.004193436,12168
1271,0.004192169,13928
1272,0.004188186,513
1273,0.004185869,5568
1274,0.004185661,14563
1275,0.00418367,4944
1276,0.004171649,5574
1277,0.004169715,6160
1278,0.004162101,356
1279,0.004159383,12324
1280,0.004153504,69
1281,0.004147219,2327
1282,0.004142157,840
1283,0.004137564,3903
1284,0.004132332,2576
1285,0.004131585,6154
1286,0.004129683,3936
1287,0.00412534,832
1288,0.004095725,711
1289,0.004092514,7316
1290,0.004091359,7272
1291,0.004089103,5496
1292,0.004086849,2129
1293,0.004081487,6164
1294,0.004072215,15371
1295,0.004069021,18940
1296,0.004064005,52
1297,0.004059422,4931
1298,0.004056695,824
1299,0.004056273,9544
1300,0.004045048,2828
1301,0.004044925,872
1302,0.004044925,869
1303,0.004044925,863
1304,0.004043791,13581
1305,0.004041903,6071
1306,0.004040526,5567
1307,0.004039233,1383
1308,0.004038737,6991
1309,0.004037727,10954
1310,0.004036169,12
1311,0.004034472,359
1312,0.004025702,3227
1313,0.00402095,3013
1314,0.004019656,2191
1315,0.004015886,1009
1316,0.004015278,662
1317,0.003997418,19904
1318,0.003995856,2031
1319,0.003995616,3568
1320,0.00399238,1268
1321,0.003991213,4348
1322,0.003991119,6170
1323,0.003981345,713
1324,0.003974894,16794
1325,0.00397384,833
1326,0.003973493,2647
1327,0.003971436,3119
1328,0.003969456,6068
1329,0.003961083,5584
1330,0.003957874,6340
1331,0.003956268,1835
1332,0.003953857,11764
1333,0.003947908,1116
1334,0.003947908,1113
1335,0.003947026,5611
1336,0.003942676,3142
1337,0.003936111,14487
1338,0.003933834,2695
1339,0.003933834,2704
1340,0.003933834,2688
1341,0.003928082,15377
1342,0.003914011,6317
1343,0.003913255,3225
1344,0.003912056,3268
1345,0.003899928,12290
1346,0.003895253,5440
1347,0.00389393,1031
1348,0.003893426,570
1349,0.003893188,10377
1350,0.003890429,3882
1351,0.003889572,2723
1352,0.003889572,2718
1353,0.003889572,2720
1354,0.003889572,2739
1355,0.003876667,3250
1356,0.003875974,5151
1357,0.003875439,6059
1358,0.003873308,5659
1359,0.003868789,4660
1360,0.003868075,9678
1361,0.003857911,6547
1362,0.003851668,1049
1363,0.003842221,2584
1364,0.003841168,2610
1365,0.003838985,7358
1366,0.003836767,1727
1367,0.003835276,13925
1368,0.003829404,2519
1369,0.003827617,8308
1370,0.003826794,12927
1371,0.003826445,1804
1372,0.003826445,1806
1373,0.003815252,3683
1374,0.003811686,1312
1375,0.003809027,8947
1376,0.00380752,11890
1377,0.003806121,578
1378,0.003804923,2560
1379,0.00379417,4803
1380,0.003794001,9687
1381,0.0037695,6300
1382,0.0037695,6299
1383,0.00376162,12642
1384,0.003755463,1109
1385,0.003753072,27
1386,0.003750118,3103
1387,0.003744432,8834
1388,0.00374246,739
1389,0.003741193,2793
1390,0.003736212,1828
1391,0.003731893,229
1392,0.003726128,3240
1393,0.003725988,4503
1394,0.003725351,427
1395,0.003722331,3679
1396,0.003718707,11346
1397,0.003717209,14485
1398,0.00371717,2404
1399,0.003714848,22533
1400,0.003702367,2807
1401,0.003702367,2788
1402,0.003695389,9689
1403,0.003695336,2517
1404,0.00369282,2203
1405,0.003691723,1066
1406,0.00368943,7998
1407,0.00368676,5601
1408,0.003686592,4114
1409,0.003681942,3164
1410,0.003671898,2613
1411,0.003667695,7076
1412,0.003663326,2048
1413,0.003656337,10149
1414,0.003654618,20430
1415,0.00365207,17762
1416,0.003650296,3038
1417,0.003648935,16681
1418,0.003648935,2927
1419,0.003648935,1374
1420,0.00364753,138
1421,0.003647459,3909
1422,0.003644552,3201
1423,0.003644552,3188
1424,0.003638869,2645
1425,0.00362872,561
1426,0.003628691,4498
1427,0.003627821,16131
1428,0.003627741,3160
1429,0.003626159,716
1430,0.003620498,407
1431,0.003619813,2137
1432,0.003618708,3684
1433,0.003616278,2741
1434,0.003612864,4170
1435,0.003612263,6060
1436,0.003605402,3006
1437,0.00359518,10959
1438,0.003594056,8830
1439,0.003592124,12929
1440,0.003588908,588
1441,0.003588392,4354
1442,0.003587389,15052
1443,0.003587389,15032
1444,0.003582784,1940
1445,0.003574518,7546
1446,0.003573533,10966
1447,0.003571462,5665
1448,0.003566496,3093
1449,0.003560276,1297
1450,0.003546055,1205
1451,0.00354332,1019
1452,0.003521545,12155
1453,0.003519721,7724
1454,0.003519183,274
1455,0.003514618,4452
1456,0.003512383,10360
1457,0.003510726,3676
1458,0.003508343,7718
1459,0.003505796,7580
1460,0.003505063,4836
1461,0.003502362,4633
1462,0.003502065,335
1463,0.003500887,1092
1464,0.003497406,1678
1465,0.003497124,3687
1466,0.003493852,1414
1467,0.003493,1107
1468,0.003491492,68
1469,0.003491321,2128
1470,0.0034913,4606
1471,0.003488249,3914
1472,0.003483105,15808
1473,0.003483105,15763
1474,0.003483105,15769
1475,0.003483105,15818
1476,0.003483105,15775
1477,0.003483105,15804
1478,0.003483105,15778
1479,0.003481764,3189
1480,0.003476809,4945
1481,0.003475916,136
1482,0.003471693,8945
1483,0.003466134,774
1484,0.003464726,13672
1485,0.003462582,12931
1486,0.003459131,15057
1487,0.003459027,1263
1488,0.003457127,14363
1489,0.003449446,2589
1490,0.003446067,2222
1491,0.003444492,3899
1492,0.003444492,3922
1493,0.003438009,5402
1494,0.003436278,15070
1495,0.003435998,466
1496,0.003432892,17664
1497,0.003432892,17662
1498,0.003426033,5392
1499,0.00342229,15050
1500,0.00342229,15083
1501,0.00342229,15071
1502,0.003416665,7752
1503,0.003414228,855
1504,0.003414228,823
1505,0.003413729,3981
1506,0.00341356,4001
1507,0.003412012,6331
1508,0.003411706,5069
1509,0.003410401,1171
1510,0.003405582,14166
1511,0.003405574,10953
1512,0.003405177,21970
1513,0.003403542,3169
1514,0.003401684,3538
1515,0.003399824,1175
1516,0.003399437,15034
1517,0.003398071,137
1518,0.003396001,9066
1519,0.003395683,13781
1520,0.003394,6987
1521,0.003394,6995
1522,0.003392138,15777
1523,0.003390624,7318
1524,0.003387977,6156
1525,0.003381372,188
1526,0.00337474,4523
1527,0.003368022,12078
1528,0.003366708,7612
1529,0.003366019,7401
1530,0.003365824,3223
1531,0.003361213,16748
1532,0.003357159,17599
1533,0.00335453,7771
1534,0.003354196,1011
1535,0.003353433,831
1536,0.003346438,1237
1537,0.003342026,1530
1538,0.003339978,1195
1539,0.003339418,14542
1540,0.003336342,6996
1541,0.003320703,1893
1542,0.003313512,4613
1543,0.003313116,2837
1544,0.003313116,2872
1545,0.003304614,2683
1546,0.003304186,3782
1547,0.003304186,3776
1548,0.003302196,5786
1549,0.003299299,4539
1550,0.003297775,505
1551,0.003297426,6487
1552,0.003296304,1966
1553,0.003291493,80
1554,0.003288759,15787
1555,0.003288759,15805
1556,0.003288759,15812
1557,0.003288759,15807
1558,0.003288759,15801
1559,0.003288759,15820
1560,0.003288759,15786
1561,0.003288759,15794
1562,0.003285011,6366
1563,0.003276766,16261
1564,0.003276473,11080
1565,0.003271521,5398
1566,0.003268211,1322
1567,0.003267888,6174
1568,0.003267798,2648
1569,0.003267357,801
1570,0.003262903,2866
1571,0.003262903,2832
1572,0.003260207,19704
1573,0.003259427,9931
1574,0.003259113,1323
1575,0.003254152,5444
1576,0.003251973,5068
1577,0.003250482,5847
1578,0.003244123,5450
1579,0.003244123,5431
1580,0.003244123,5381
1581,0.00323968,7380
1582,0.003239503,4309
1583,0.003239503,4303
1584,0.003239503,4305
1585,0.003233102,1870
1586,0.003232958,1830
1587,0.003231429,9674
1588,0.003227921,884
1589,0.003227273,2585
1590,0.003226752,860
1591,0.003226426,1959
1592,0.003224906,17289
1593,0.003221983,1880
1594,0.003217626,1160
1595,0.003216713,3751
1596,0.003216133,7991
1597,0.00321578,4618
1598,0.00321368,986
1599,0.003213107,7328
1600,0.003212324,5627
1601,0.003210147,5075
1602,0.003205821,160
1603,0.003204662,6355
1604,0.003203185,13043
1605,0.003198767,3019
1606,0.003196513,6147
1607,0.003195749,450
1608,0.003194915,13834
1609,0.003190432,2577
1610,0.003190432,2574
1611,0.003189569,5885
1612,0.003189112,9756
1613,0.003185999,18933
1614,0.003184989,1923
1615,0.003184925,18420
1616,0.003183905,522
1617,0.003175461,13339
1618,0.003174648,6872
1619,0.003171341,4960
1620,0.003168748,568
1621,0.003164563,2006
1622,0.003164563,2004
1623,0.003164563,1990
1624,0.003163951,1805
1625,0.003163951,1802
1626,0.003163951,1809
1627,0.003163951,1808
1628,0.003163951,1800
1629,0.003163951,1801
1630,0.003161352,10261
1631,0.003161203,44
1632,0.003158475,3257
1633,0.003158475,3226
1634,0.003155929,9653
1635,0.003154421,9572
1636,0.003152647,226
1637,0.00315176,8890
1638,0.003149553,6031
1639,0.003147542,9784
1640,0.003147542,9811
1641,0.003145937,15375
1642,0.003144899,10369
1643,0.003144749,3857
1644,0.00314441,9768
1645,0.003143646,3839
1646,0.003143458,1289
1647,0.003142522,2125
1648,0.003139055,740
1649,0.00313751,7996
1650,0.003136547,7973
1651,0.003135227,3838
1652,0.003129766,13909
1653,0.003129649,339
1654,0.003128088,9821
1655,0.003127992,1639
1656,0.003126846,13546
1657,0.003122284,3677
1658,0.003119931,10361
1659,0.003119931,10376
1660,0.003117417,6597
1661,0.003117223,1213
1662,0.003116307,10367
1663,0.003113193,8833
1664,0.003112009,610
1665,0.003109543,1975
1666,0.003105235,959
1667,0.00310441,7425
1668,0.003103691,12299
1669,0.00310266,9715
1670,0.003100229,5394
1671,0.003097703,4813
1672,0.003094908,13571
1673,0.003093076,425
1674,0.00309069,1987
1675,0.003090655,12373
1676,0.003087689,3971
1677,0.003085427,4807
1678,0.003085427,4824
1679,0.003084776,6138
1680,0.003084688,14169
1681,0.003080735,15252
1682,0.003080735,15281
1683,0.003076569,3873
1684,0.003076477,1813
1685,0.003075157,2803
1686,0.003075157,2641
1687,0.003066599,5439
1688,0.003064227,11587
1689,0.00306283,7463
1690,0.003062009,5003
1691,0.003061856,3979
1692,0.003061334,11550
1693,0.003059274,1074
1694,0.003058962,2731
1695,0.003058962,2690
1696,0.003058962,2734
1697,0.003058397,1131
1698,0.003054297,5613
1699,0.003050093,20655
1700,0.003049828,501
1701,0.00304959,5581
1702,0.003047193,21238
1703,0.003046788,9710
1704,0.003046477,1811
1705,0.003044976,3012
1706,0.00304472,13363
1707,0.003042308,9774
1708,0.003040726,22272
1709,0.003040726,20679
1710,0.003040726,1593
1711,0.003040726,22178
1712,0.00303814,5133
1713,0.003036679,1320
1714,0.003034943,14
1715,0.003034943,49
1716,0.003029887,703
1717,0.003027452,1245
1718,0.003025248,1686
1719,0.003021237,2633
1720,0.003019068,1814
1721,0.003018937,2051
1722,0.003017094,2621
1723,0.003016777,11902
1724,0.003014655,11786
1725,0.003010829,3104
1726,0.003006926,4289
1727,0.003006852,9680
1728,0.003005368,1822
1729,0.003005368,1845
1730,0.003003389,6298
1731,0.00300257,12938
1732,0.003000131,434
1733,0.003000085,1321
1734,0.002998823,10167
1735,0.002998823,10170
1736,0.002998823,10168
1737,0.002998823,10169
1738,0.002998298,1202
1739,0.00299809,799
1740,0.002997724,252
1741,0.002994612,7475
1742,0.002994592,1995
1743,0.002994049,8594
1744,0.002991633,1879
1745,0.002986311,1664
1746,0.002984996,3221
1747,0.002983669,2092
1748,0.002983247,2806
1749,0.002983247,2772
1750,0.002977893,12158
1751,0.002977298,1253
1752,0.002973703,3644
1753,0.002973151,6287
1754,0.002972464,1214
1755,0.002967334,9781
1756,0.002966665,3173
1757,0.002966665,3180
1758,0.002963213,1979
1759,0.002960003,3868
1760,0.002959479,12829
1761,0.002958031,2122
1762,0.002957355,7409
1763,0.002949781,3566
1764,0.002949781,3564
1765,0.00294709,13891
1766,0.002945962,6037
1767,0.002943678,1391
1768,0.002943397,4702
1769,0.002943187,1936
1770,0.002942864,7733
1771,0.002933953,2711
1772,0.002931768,3199
1773,0.002931512,11357
1774,0.002930937,10952
1775,0.002930581,15484
1776,0.00292959,8852
1777,0.002929177,4103
1778,0.002928617,12926
1779,0.002926327,13558
1780,0.002924835,10965
1781,0.002921121,941
1782,0.002921121,928
1783,0.002919494,6644
1784,0.002916789,4850
1785,0.002916704,7881
1786,0.002915897,17128
1787,0.002914956,3166
1788,0.002913413,9155
1789,0.002911515,66
1790,0.002911422,6646
1791,0.002911422,6658
1792,0.002903667,11924
1793,0.002901876,1965
1794,0.002901848,12937
1795,0.002901341,3097
1796,0.002898695,3008
1797,0.002895197,3204
1798,0.002892188,1305
1799,0.002891879,71
1800,0.002888414,7749
1801,0.002888227,1840
1802,0.002886056,10134
1803,0.002885756,10945
1804,0.002880907,3638
1805,0.002875341,13911
1806,0.002871992,17689
1807,0.002869792,7717
1808,0.002868382,5868
1809,0.002865992,13917
1810,0.00286323,5849
1811,0.002858222,12167
1812,0.002856662,2687
1813,0.002856662,2666
1814,0.002856662,2719
1815,0.002856662,2712
1816,0.002856662,2750
1817,0.002856662,2665
1818,0.002856662,2701
1819,0.002856662,2722
1820,0.002856662,2775
1821,0.002856662,2733
1822,0.002856662,2743
1823,0.002856662,2716
1824,0.002856662,2603
1825,0.002856662,2745
1826,0.002856662,2746
1827,0.002856662,2696
1828,0.002855925,4326
1829,0.002851162,6631
1830,0.002850998,15495
1831,0.002848809,1176
1832,0.002845031,6303
1833,0.002840943,7052
1834,0.00283777,82
1835,0.002833396,12152
1836,0.002830366,1371
1837,0.002830166,3194
1838,0.002829268,2467
1839,0.002829181,1302
1840,0.002828266,464
1841,0.002827267,12154
1842,0.002825481,147
1843,0.002819069,16178
1844,0.002818002,6748
1845,0.002817783,3913
1846,0.002817783,3915
1847,0.002817783,3905
1848,0.002817783,3918
1849,0.002817783,3933
1850,0.002817783,3919
1851,0.002817783,3900
1852,0.002817495,1742
1853,0.002817184,1071
1854,0.002815848,3171
1855,0.002813941,4108
1856,0.002813355,3185
1857,0.002811639,14209
1858,0.002809833,2293
1859,0.002808259,2622
1860,0.002804186,19921
1861,0.002801658,1208
1862,0.002800654,2121
1863,0.002797716,14000
1864,0.002797329,13924
1865,0.00279536,8894
1866,0.00279536,8882
1867,0.00279398,14368
1868,0.00278893,891
1869,0.002783298,3170
1870,0.00278184,4634
1871,0.002776435,5059
1872,0.002776435,5039
1873,0.002776435,5034
1874,0.002776245,15054
1875,0.002776245,15055
1876,0.002772929,580
1877,0.002770533,2684
1878,0.002770533,2738
1879,0.00277042,4911
1880,0.00277042,4914
1881,0.00277042,4915
1882,0.002763257,12613
1883,0.002761829,5816
1884,0.002760628,8005
1885,0.002760044,15031
1886,0.002754036,2083
1887,0.002754036,2088
1888,0.002751265,9064
1889,0.002751265,9074
1890,0.002751265,9071
1891,0.002751265,9069
1892,0.00275085,4393
1893,0.002748302,11823
1894,0.002746086,1905
1895,0.002742028,1126
1896,0.002742021,573
1897,0.002725901,7799
1898,0.002719999,1257
1899,0.002719999,1293
1900,0.002717618,11573
1901,0.002715767,16495
1902,0.002709634,7778
1903,0.002707187,4895
1904,0.002704139,19850
1905,0.002698921,12600
1906,0.002693636,12928
1907,0.002686205,6736
1908,0.002684153,9164
1909,0.002683012,4490
1910,0.002682801,337
1911,0.00268233,15045
1912,0.00268115,4357
1913,0.00267606,2260
1914,0.002673379,16297
1915,0.002670457,1422
1916,0.002669305,6994
1917,0.002668964,5843
1918,0.002668838,1206
1919,0.002666129,15036
1920,0.002666129,15093
1921,0.002666129,15059
1922,0.00266441,11865
1923,0.002660145,9198
1924,0.002657005,12082
1925,0.002651345,1199
1926,0.002651345,1209
1927,0.002651011,6066
1928,0.002648125,287
1929,0.002646114,5655
1930,0.002641482,4383
1931,0.002641482,4382
1932,0.002641482,4378
1933,0.002641165,14541
1934,0.002640243,6617
1935,0.002638988,2715
1936,0.002638541,4630
1937,0.002638541,4616
1938,0.002635633,7751
1939,0.002634785,687
1940,0.002633278,7365
1941,0.002631665,9247
1942,0.002631284,6149
1943,0.002631284,6166
1944,0.002631284,6155
1945,0.002630782,6796
1946,0.002630493,19410
1947,0.002629294,1265
1948,0.00262206,861
1949,0.00262206,811
1950,0.002620804,6467
1951,0.002619331,3766
1952,0.002616536,4641
1953,0.002615076,2783
1954,0.002614473,4868
1955,0.002614473,4870
1956,0.002614359,6126
1957,0.002611944,372
1958,0.002611101,15481
1959,0.00261076,9767
1960,0.002609891,22049
1961,0.002609891,21969
1962,0.002607848,5401
1963,0.00260624,4534
1964,0.002602315,14894
1965,0.002596763,11169
1966,0.002596763,11190
1967,0.002596055,842
1968,0.002594711,2898
1969,0.002594168,13677
1970,0.002594168,13618
1971,0.002588437,8232
1972,0.002586061,4499
1973,0.002586061,4509
1974,0.002584688,9898
1975,0.002580985,4718
1976,0.002579597,3243
1977,0.002579206,3396
1978,0.002576982,2234
1979,0.002568652,7783
1980,0.002568321,979
1981,0.002567952,7807
1982,0.002567054,2263
1983,0.002566837,7823
1984,0.002565316,723
1985,0.002564636,6448
1986,0.002564636,6447
1987,0.002564636,6484
1988,0.002564636,6479
1989,0.002562248,10483
1990,0.002559644,11147
1991,0.002559515,4339
1992,0.002559515,4340
1993,0.002559515,4341
1994,0.002559515,4342
1995,0.002559302,530
1996,0.002558574,14846
1997,0.002556828,15784
1998,0.002556828,15791
1999,0.002556828,15811
2000,0.002556828,15792
2001,0.002556828,15796
2002,0.002556828,15765
2003,0.002556828,15798
2004,0.002556828,15776
2005,0.002556828,15767
2006,0.002556828,15781
2007,0.002556828,15819
2008,0.002556828,15806
2009,0.002556828,15817
2010,0.002556828,15799
2011,0.002556828,15768
2012,0.002556828,15788
2013,0.002556828,15816
2014,0.002555467,3217
2015,0.002551255,6630
2016,0.002550899,6457
2017,0.00254835,5713
2018,0.002548076,18568
2019,0.002545907,6279
2020,0.002545907,6312
2021,0.002545461,7850
2022,0.00254465,6766
2023,0.002544387,2564
2024,0.002542165,19028
2025,0.002541792,102
2026,0.002541763,9547
2027,0.002541009,2206
2028,0.002541009,2252
2029,0.002541009,2198
2030,0.002541009,2221
2031,0.00254068,3110
2032,0.002540185,3212
2033,0.00253526,794
2034,0.002533491,1482
2035,0.002531287,6513
2036,0.002531278,4587
2037,0.002530928,11658
2038,0.00253088,452
2039,0.002530561,1032
2040,0.002529529,3973
2041,0.002525576,18959
2042,0.002525519,3974
2043,0.002525403,2903
2044,0.002522745,12030
2045,0.002522358,19006
2046,0.002522075,3014
2047,0.002521687,3871
2048,0.002521577,2331
2049,0.002519126,8240
2050,0.002519122,17221
2051,0.002516521,7992
2052,0.002513839,6172
2053,0.002511588,12300
2054,0.002511158,18973
2055,0.002509416,17690
2056,0.002509205,17800
2057,0.002509128,2868
2058,0.002507917,6097
2059,0.002507546,2568
2060,0.002507546,2575
2061,0.002506614,17666
2062,0.002506614,17659
2063,0.002506614,17674
2064,0.002506614,17681
2065,0.002506614,17673
2066,0.002506614,17675
2067,0.002506614,17679
2068,0.002506614,17661
2069,0.002506614,17665
2070,0.002506614,17660
2071,0.002506614,17682
2072,0.002506614,17677
2073,0.002506614,17658
2074,0.002506614,17680
2075,0.002506614,17672
2076,0.00250618,3840
2077,0.002505307,15866
2078,0.002505292,22955
2079,0.002504167,2189
2080,0.002503329,5437
2081,0.002501214,9890
2082,0.00249992,11290
2083,0.002499737,1017
2084,0.002493496,1931
2085,0.002492845,18502
2086,0.002492737,852
2087,0.002489432,21273
2088,0.002488071,13426
2089,0.002485639,5028
2090,0.002482145,14373
2091,0.002481357,4447
2092,0.002480475,13856
